Const,Your Rating,Date Rated,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
tt1500177,8,2010-04-18,Dooman River,https://www.imdb.com/title/tt1500177/,movie,6.6,90,2010,Drama,171,2010-02-14,Lu Zhang
tt0150338,8,2001-06-05,Divine Trash,https://www.imdb.com/title/tt0150338/,movie,7.7,97,1998,Documentary,992,1998-01-18,Steve Yeager
tt0150377,6,2000-07-19,Double Jeopardy,https://www.imdb.com/title/tt0150377/,movie,6.5,105,1999,"Crime, Drama, Mystery, Thriller",69306,1999-09-21,Bruce Beresford
tt1504320,8,2015-03-29,The King's Speech,https://www.imdb.com/title/tt1504320/,movie,8.0,118,2010,"Biography, Drama, History",619253,2010-09-06,Tom Hooper
tt1504458,6,2020-04-25,Petropolis: Aerial Perspectives on the Alberta Tar Sands,https://www.imdb.com/title/tt1504458/,short,6.6,43,2009,"Documentary, Short",168,2009-10-08,Peter Mettler
tt0150662,7,2002-07-22,Fucking Åmål,https://www.imdb.com/title/tt0150662/,movie,7.5,89,1998,"Comedy, Drama, Romance",48716,1998-10-23,Lukas Moodysson
tt1508675,5,2014-01-24,Le Havre,https://www.imdb.com/title/tt1508675/,movie,7.2,93,2011,"Comedy, Drama",19431,2011-05-17,Aki Kaurismäki
tt0151137,3,2001-12-03,Joan of Arc,https://www.imdb.com/title/tt0151137/,movie,6.4,158,1999,"Adventure, Biography, Drama, History, War",62686,1999-10-18,Luc Besson
tt1514431,7,2010-04-18,Yan lei,https://www.imdb.com/title/tt1514431/,movie,6.8,111,2009,Drama,116,2009-10-10,Wen-tang Cheng
tt1517214,2,2011-12-10,Le bruit des glaçons,https://www.imdb.com/title/tt1517214/,movie,6.2,87,2010,"Comedy, Drama",2112,2010-08-25,Bertrand Blier
tt1521848,7,2012-03-20,Potiche,https://www.imdb.com/title/tt1521848/,movie,6.4,103,2010,Comedy,9808,2010-09-04,François Ozon
tt1526318,8,2015-05-25,Borgen,https://www.imdb.com/title/tt1526318/,tvSeries,8.5,58,2010,Drama,15684,2010-09-26,
tt1528313,1,2012-05-06,Rien à déclarer,https://www.imdb.com/title/tt1528313/,movie,6.4,108,2010,Comedy,12697,2010-12-15,Dany Boon
tt0152930,7,2000-08-13,Taxi,https://www.imdb.com/title/tt0152930/,movie,7.0,86,1998,"Action, Comedy, Crime",74342,1998-04-08,Gérard Pirès
tt1533395,8,2018-07-01,Life,https://www.imdb.com/title/tt1533395/,tvMiniSeries,9.1,473,2009,Documentary,36498,2009-10-12,
tt1542344,8,2014-08-15,127 Hours,https://www.imdb.com/title/tt1542344/,movie,7.6,94,2010,"Biography, Drama",337247,2010-09-04,Danny Boyle
tt0154420,9,2001-12-10,Festen,https://www.imdb.com/title/tt0154420/,movie,8.0,105,1998,Drama,75472,1998-05-31,Thomas Vinterberg
tt1549572,8,2019-09-13,Another Earth,https://www.imdb.com/title/tt1549572/,movie,7.0,92,2011,"Drama, Romance, Sci-Fi",88402,2011-01-24,Mike Cahill
tt0155157,8,2001-05-21,Serial Lover,https://www.imdb.com/title/tt0155157/,movie,6.7,83,1998,"Comedy, Crime",1404,1998-04-22,James Huth
tt0155267,5,2001-06-11,The Thomas Crown Affair,https://www.imdb.com/title/tt0155267/,movie,6.8,113,1999,"Crime, Romance, Thriller",84175,1999-07-27,John McTiernan
tt1554091,7,2018-08-11,A Better Life,https://www.imdb.com/title/tt1554091/,movie,7.2,98,2011,"Drama, Romance",14960,2011-06-24,Chris Weitz
tt1565958,4,2015-01-10,Les émotifs anonymes,https://www.imdb.com/title/tt1565958/,movie,6.9,80,2010,"Comedy, Romance",10211,2010-11-09,Jean-Pierre Améris
tt1566405,8,2011-09-24,Summer Pasture,https://www.imdb.com/title/tt1566405/,movie,7.8,85,2010,"Documentary, Biography, Drama, Family",68,2010-04-10,"Lynn True, Nelson Walker III, Tsering Perlo"
tt0156887,7,2000-05-05,Pâfekuto burû,https://www.imdb.com/title/tt0156887/,movie,8.0,81,1997,"Animation, Horror, Mystery, Thriller",50531,1997-07-31,Satoshi Kon
tt1568921,8,2019-12-07,Kari-gurashi no Arietti,https://www.imdb.com/title/tt1568921/,movie,7.6,94,2010,"Animation, Adventure, Family, Fantasy",74271,2010-07-17,Hiromasa Yonebayashi
tt1572775,7,2011-09-20,La tête ailleurs,https://www.imdb.com/title/tt1572775/,movie,7.0,85,2010,Drama,30,2010-07-09,Frédéric Pelle
tt0158371,8,2000-09-13,Sweet and Lowdown,https://www.imdb.com/title/tt0158371/,movie,7.2,95,1999,"Comedy, Drama, Music",31346,1999-09-04,Woody Allen
tt0158692,7,2004-03-15,Juha,https://www.imdb.com/title/tt0158692/,movie,6.9,78,1999,"Comedy, Drama, Romance",2349,1999-02-13,Aki Kaurismäki
tt1588173,2,2014-05-30,Warm Bodies,https://www.imdb.com/title/tt1588173/,movie,6.9,98,2013,"Comedy, Horror, Romance",214149,2013-01-16,Jonathan Levine
tt1588895,3,2011-02-15,Loong Boonmee raleuk chat,https://www.imdb.com/title/tt1588895/,movie,6.7,114,2010,"Drama, Fantasy",12882,2010-05-21,Apichatpong Weerasethakul
tt1590089,4,2012-08-21,Kokuhaku,https://www.imdb.com/title/tt1590089/,movie,7.8,106,2010,"Drama, Thriller",33997,2010-06-05,Tetsuya Nakashima
tt0159097,8,2001-09-10,The Virgin Suicides,https://www.imdb.com/title/tt0159097/,movie,7.2,97,1999,"Drama, Romance",139148,1999-05-19,Sofia Coppola
tt1596363,7,2017-03-04,The Big Short,https://www.imdb.com/title/tt1596363/,movie,7.8,130,2015,"Biography, Comedy, Drama, History",337534,2015-11-12,Adam McKay
tt1598778,7,2013-01-03,Contagion,https://www.imdb.com/title/tt1598778/,movie,6.7,106,2011,"Action, Drama, Thriller",258602,2011-09-03,Steven Soderbergh
tt0160127,6,2002-03-20,Charlie's Angels,https://www.imdb.com/title/tt0160127/,movie,5.5,98,2000,"Action, Adventure, Comedy, Crime, Thriller",171215,2000-10-22,McG
tt1605783,5,2012-01-29,Midnight in Paris,https://www.imdb.com/title/tt1605783/,movie,7.7,96,2011,"Comedy, Fantasy, Romance",371864,2011-05-11,Woody Allen
tt1614989,7,2012-11-04,Hodejegerne,https://www.imdb.com/title/tt1614989/,movie,7.5,96,2011,"Action, Crime, Thriller",93985,2011-08-04,Morten Tyldum
tt0162222,8,2001-04-12,Cast Away,https://www.imdb.com/title/tt0162222/,movie,7.8,143,2000,"Adventure, Drama, Romance",499520,2000-12-07,Robert Zemeckis
tt0162346,7,2002-06-08,Ghost World,https://www.imdb.com/title/tt0162346/,movie,7.3,111,2001,"Comedy, Drama",110107,2001-06-16,Terry Zwigoff
tt0162555,8,2002-05-12,Le poulpe,https://www.imdb.com/title/tt0162555/,movie,6.6,100,1998,"Comedy, Crime, Thriller",616,1998-10-07,Guillaume Nicloux
tt0162661,6,2000-04-22,Sleepy Hollow,https://www.imdb.com/title/tt0162661/,movie,7.3,105,1999,"Fantasy, Horror, Mystery",317975,1999-11-17,Tim Burton
tt0162958,8,2002-03-17,Final Cut,https://www.imdb.com/title/tt0162958/,movie,6.1,93,1998,"Drama, Thriller",1865,1998-11-14,"Dominic Anciano, Ray Burdis"
tt0163166,7,2001-04-12,Quasimodo d'El Paris,https://www.imdb.com/title/tt0163166/,movie,5.1,100,1999,"Comedy, Crime",778,1999-03-24,Patrick Timsit
tt0163651,7,2000-02-13,American Pie,https://www.imdb.com/title/tt0163651/,movie,7.0,95,1999,Comedy,364608,1999-07-07,"Paul Weitz, Chris Weitz"
tt1637688,7,2012-08-22,In Time,https://www.imdb.com/title/tt1637688/,movie,6.7,109,2011,"Action, Sci-Fi, Thriller",358463,2011-10-20,Andrew Niccol
tt1637725,5,2013-11-18,Ted,https://www.imdb.com/title/tt1637725/,movie,6.9,106,2012,Comedy,555589,2012-06-29,Seth MacFarlane
tt1637727,2,2015-02-02,The Killing,https://www.imdb.com/title/tt1637727/,tvSeries,8.2,45,2011,"Crime, Drama, Mystery, Thriller",93962,2011-04-03,
tt0163978,5,2000-09-25,The Beach,https://www.imdb.com/title/tt0163978/,movie,6.7,119,2000,"Adventure, Drama, Romance, Thriller",216197,2000-02-02,Danny Boyle
tt0163988,7,2000-03-15,Bringing Out the Dead,https://www.imdb.com/title/tt0163988/,movie,6.8,121,1999,"Drama, Thriller",61397,1999-10-22,Martin Scorsese
tt0164052,5,2000-08-12,Hollow Man,https://www.imdb.com/title/tt0164052/,movie,5.8,112,2000,"Action, Horror, Sci-Fi, Thriller",119783,2000-08-02,Paul Verhoeven
tt1646974,7,2011-09-20,Le nom des gens,https://www.imdb.com/title/tt1646974/,movie,7.2,100,2010,"Comedy, Drama, Romance",7308,2010-05-13,Michel Leclerc
tt0164961,4,2001-12-03,Vidocq,https://www.imdb.com/title/tt0164961/,movie,6.5,98,2001,"Action, Crime, Fantasy, Mystery, Sci-Fi, Thriller",20699,2001-09-19,Pitof
tt1653279,7,2013-09-23,Tchernobyl: Une histoire naturelle,https://www.imdb.com/title/tt1653279/,tvMovie,6.9,90,2010,Documentary,57,2010-05-25,Luc Riolon
tt1655442,7,2012-12-14,The Artist,https://www.imdb.com/title/tt1655442/,movie,7.9,100,2011,"Comedy, Drama, Romance",224011,2011-05-15,Michel Hazanavicius
tt0165798,10,2000-02-23,Ghost Dog: The Way of the Samurai,https://www.imdb.com/title/tt0165798/,movie,7.5,116,1999,"Action, Crime, Drama, Thriller",82186,1999-05-19,Jim Jarmusch
tt0165929,7,2001-04-12,Romeo Must Die,https://www.imdb.com/title/tt0165929/,movie,6.1,115,2000,"Action, Crime, Thriller",65065,2000-03-20,Andrzej Bartkowiak
tt1661420,9,2012-04-29,Polisse,https://www.imdb.com/title/tt1661420/,movie,7.3,127,2011,"Crime, Drama",12963,2011-05-13,Maïwenn
tt1664894,10,2011-09-17,Cave of Forgotten Dreams,https://www.imdb.com/title/tt1664894/,movie,7.4,90,2010,"Documentary, History",14591,2010-09-13,Werner Herzog
tt0166503,9,2001-04-02,Beshkempir,https://www.imdb.com/title/tt0166503/,movie,6.9,81,1998,Drama,518,1998-08-11,Aktan Arym Kubat
tt0166896,7,2001-01-26,The Straight Story,https://www.imdb.com/title/tt0166896/,movie,8.0,112,1999,"Biography, Drama",78192,1999-05-21,David Lynch
tt0166924,8,2002-03-10,Mulholland Dr.,https://www.imdb.com/title/tt0166924/,movie,8.0,147,2001,"Drama, Mystery, Thriller",305273,2001-05-16,David Lynch
tt0167190,4,2006-05-14,Hellboy,https://www.imdb.com/title/tt0167190/,movie,6.8,122,2004,"Action, Fantasy, Horror, Sci-Fi",299816,2004-03-30,Guillermo del Toro
tt0167260,7,2007-01-20,The Lord of the Rings: The Return of the King,https://www.imdb.com/title/tt0167260/,movie,8.9,201,2003,"Adventure, Drama, Fantasy",1577327,2003-12-01,Peter Jackson
tt0167261,7,2003-12-07,The Lord of the Rings: The Two Towers,https://www.imdb.com/title/tt0167261/,movie,8.7,179,2002,"Adventure, Drama, Fantasy",1424709,2002-12-05,Peter Jackson
tt1673702,8,2018-04-21,Une vie de chat,https://www.imdb.com/title/tt1673702/,movie,6.9,70,2010,"Animation, Adventure, Comedy, Crime, Family",10226,2010-10-15,"Alain Gagnol, Jean-Loup Felicioli"
tt0167404,8,2001-12-03,The Sixth Sense,https://www.imdb.com/title/tt0167404/,movie,8.1,107,1999,"Drama, Mystery, Thriller",880367,1999-08-02,M. Night Shyamalan
tt1675434,8,2017-01-16,Intouchables,https://www.imdb.com/title/tt1675434/,movie,8.5,112,2011,"Biography, Comedy, Drama",721856,2011-09-23,"Olivier Nakache, Éric Toledano"
tt0167925,9,2001-04-12,"Fin août, début septembre",https://www.imdb.com/title/tt0167925/,movie,7.0,112,1998,"Drama, Romance",1380,1998-09-14,Olivier Assayas
tt0167926,7,2000-08-22,Les enfants du marais,https://www.imdb.com/title/tt0167926/,movie,7.4,115,1999,"Comedy, Drama",2697,1999-03-03,Jean Becker
tt0168122,6,2010-05-28,Pirates of Silicon Valley,https://www.imdb.com/title/tt0168122/,tvMovie,7.3,95,1999,"Biography, Drama, History",23134,1999-06-20,Martyn Burke
tt0168629,7,2001-10-01,Dancer in the Dark,https://www.imdb.com/title/tt0168629/,movie,8.0,140,2000,"Crime, Drama, Musical",98222,2000-05-17,Lars von Trier
tt0168730,7,2001-04-12,Elevated,https://www.imdb.com/title/tt0168730/,short,6.9,17,1996,"Short, Horror, Mystery, Thriller",808,1996-09-19,Vincenzo Natali
tt0169102,6,2010-12-23,Lagaan: Once Upon a Time in India,https://www.imdb.com/title/tt0169102/,movie,8.1,224,2001,"Adventure, Drama, Musical, Sport",99457,2001-06-15,Ashutosh Gowariker
tt0169547,8,2001-04-12,American Beauty,https://www.imdb.com/title/tt0169547/,movie,8.3,122,1999,Drama,1033321,1999-09-08,Sam Mendes
tt1699745,7,2017-06-30,Captive,https://www.imdb.com/title/tt1699745/,movie,6.0,120,2012,"Drama, Thriller",689,2012-02-12,Brillante Mendoza
tt1701976,9,2012-10-29,Urbanized,https://www.imdb.com/title/tt1701976/,movie,7.4,85,2011,Documentary,2033,2011-09-09,Gary Hustwit
tt0017136,8,2002-05-04,Metropolis,https://www.imdb.com/title/tt0017136/,movie,8.3,153,1927,"Drama, Sci-Fi",152700,1927-01-10,Fritz Lang
tt0171433,8,2001-06-07,Keeping the Faith,https://www.imdb.com/title/tt0171433/,movie,6.3,128,2000,"Comedy, Drama, Romance",48917,2000-04-14,Edward Norton
tt1714915,7,2014-08-09,Only Lovers Left Alive,https://www.imdb.com/title/tt1714915/,movie,7.3,123,2013,"Comedy, Drama, Fantasy, Horror, Romance",86366,2013-05-25,Jim Jarmusch
tt1714917,8,2019-07-31,Gimme Danger,https://www.imdb.com/title/tt1714917/,movie,7.2,108,2016,"Documentary, Music",4609,2016-05-19,Jim Jarmusch
tt1718835,5,2012-05-06,Mon pire cauchemar,https://www.imdb.com/title/tt1718835/,movie,6.0,103,2011,"Comedy, Drama, Romance",2651,2011-07-31,Anne Fontaine
tt1721677,8,2012-06-26,Fastest,https://www.imdb.com/title/tt1721677/,movie,7.8,111,2011,"Documentary, Action, Sport",2138,2011-09-20,Mark Neale
tt0172495,7,2001-04-08,Gladiator,https://www.imdb.com/title/tt0172495/,movie,8.5,155,2000,"Action, Adventure, Drama",1282672,2000-05-01,Ridley Scott
tt1727824,5,2019-08-05,Bohemian Rhapsody,https://www.imdb.com/title/tt1727824/,movie,8.0,134,2018,"Biography, Drama, Music",419873,2018-10-23,Bryan Singer
tt0173716,8,2001-05-16,Cecil B. Demented,https://www.imdb.com/title/tt0173716/,movie,6.3,87,2000,"Comedy, Crime, Thriller",13162,2000-05-17,John Waters
tt0173840,4,2002-10-25,Final Fantasy: The Spirits Within,https://www.imdb.com/title/tt0173840/,movie,6.4,106,2001,"Animation, Action, Adventure, Fantasy, Romance, Sci-Fi",79092,2001-07-02,"Motonori Sakakibara, Hironobu Sakaguchi"
tt1740299,7,2018-11-29,The Man in the High Castle,https://www.imdb.com/title/tt1740299/,tvSeries,8.0,60,2015,"Drama, Sci-Fi, Thriller",78712,2015-01-13,
tt1748122,8,2012-12-05,Moonrise Kingdom,https://www.imdb.com/title/tt1748122/,movie,7.8,94,2012,"Comedy, Drama, Romance",305538,2012-05-16,Wes Anderson
tt0175446,7,2009-03-05,Les années déclic,https://www.imdb.com/title/tt0175446/,movie,7.6,65,1984,"Documentary, Biography",40,1984-07-04,Raymond Depardon
tt0175880,9,2001-04-22,Magnolia,https://www.imdb.com/title/tt0175880/,movie,8.0,188,1999,Drama,280329,1999-12-08,Paul Thomas Anderson
tt1758830,7,2015-10-30,This Is 40,https://www.imdb.com/title/tt1758830/,movie,6.2,134,2012,"Comedy, Romance",123013,2012-12-20,Judd Apatow
tt1772240,4,2012-07-28,Apollo 18,https://www.imdb.com/title/tt1772240/,movie,5.2,86,2011,"Horror, Mystery, Sci-Fi, Thriller",52617,2011-09-01,Gonzalo López-Gallego
tt1798709,8,2014-02-03,Her,https://www.imdb.com/title/tt1798709/,movie,8.0,126,2013,"Drama, Romance, Sci-Fi",509355,2013-10-12,Spike Jonze
tt1800241,8,2014-01-19,American Hustle,https://www.imdb.com/title/tt1800241/,movie,7.2,138,2013,"Crime, Drama",434518,2013-12-12,David O. Russell
tt0180093,8,2002-03-30,Requiem for a Dream,https://www.imdb.com/title/tt0180093/,movie,8.3,102,2000,Drama,735275,2000-05-14,Darren Aronofsky
tt0180901,9,2007-03-06,Passe montagne,https://www.imdb.com/title/tt0180901/,movie,6.8,108,1978,"Comedy, Drama",110,1978-11-08,Jean-François Stévenin
tt0181196,4,2004-03-13,Buzz Lightyear of Star Command: The Adventure Begins,https://www.imdb.com/title/tt0181196/,video,6.2,70,2000,"Animation, Action, Adventure, Comedy, Family, Sci-Fi",3979,2000-08-08,Tad Stones
tt0181536,6,2012-12-03,Finding Forrester,https://www.imdb.com/title/tt0181536/,movie,7.3,136,2000,Drama,80693,2000-12-01,Gus Van Sant
tt0181689,7,2002-10-16,Minority Report,https://www.imdb.com/title/tt0181689/,movie,7.6,145,2002,"Action, Crime, Mystery, Sci-Fi, Thriller",489871,2002-06-17,Steven Spielberg
tt0181852,5,2003-08-19,Terminator 3: Rise of the Machines,https://www.imdb.com/title/tt0181852/,movie,6.3,109,2003,"Action, Sci-Fi",367185,2003-06-30,Jonathan Mostow
tt0181865,8,2002-10-25,Traffic,https://www.imdb.com/title/tt0181865/,movie,7.6,147,2000,"Crime, Drama, Thriller",190884,2000-12-06,Steven Soderbergh
tt0181875,7,2002-07-15,Almost Famous,https://www.imdb.com/title/tt0181875/,movie,7.9,122,2000,"Adventure, Comedy, Drama, Music",243096,2000-09-08,Cameron Crowe
tt0181912,6,2001-06-21,Éloge de l'amour,https://www.imdb.com/title/tt0181912/,movie,6.5,97,2001,Drama,2613,2001-05-15,Jean-Luc Godard
tt0181978,3,2000-10-08,Bimboland,https://www.imdb.com/title/tt0181978/,movie,4.6,90,1998,"Comedy, Romance",898,1998-12-23,Ariel Zeitoun
tt0182006,5,2001-06-10,"Le ciel, les oiseaux,... et ta mère!",https://www.imdb.com/title/tt0182006/,movie,5.0,90,1999,Comedy,824,1999-01-20,Djamel Bensalah
tt1821549,8,2014-03-30,Nebraska,https://www.imdb.com/title/tt1821549/,movie,7.7,115,2013,"Adventure, Comedy, Drama",109032,2013-05-23,Alexander Payne
tt1823011,8,2015-03-07,The Slap,https://www.imdb.com/title/tt1823011/,tvMiniSeries,7.6,354,2011,Drama,2196,2011-10-06,
tt1827512,8,2013-04-01,Le gamin au vélo,https://www.imdb.com/title/tt1827512/,movie,7.4,87,2011,Drama,25460,2011-05-15,"Luc Dardenne, Jean-Pierre Dardenne"
tt1832484,8,2013-09-19,The Battle of Chernobyl,https://www.imdb.com/title/tt1832484/,movie,8.3,94,2006,Documentary,1288,2006-12-31,Thomas Johnson
tt0183505,5,2001-05-08,"Me, Myself & Irene",https://www.imdb.com/title/tt0183505/,movie,6.6,116,2000,Comedy,216378,2000-06-15,"Bobby Farrelly, Peter Farrelly"
tt0183869,6,2001-12-03,Taxi 2,https://www.imdb.com/title/tt0183869/,movie,6.5,88,2000,"Action, Comedy, Crime",49627,2000-03-25,Gérard Krawczyk
tt1843287,8,2017-04-04,Like Someone in Love,https://www.imdb.com/title/tt1843287/,movie,7.0,109,2012,Drama,9628,2012-04-11,"Shay Modaressi, Abbas Kiarostami"
tt1846487,8,2017-03-18,Reality,https://www.imdb.com/title/tt1846487/,movie,6.8,116,2012,"Comedy, Drama",4846,2012-05-18,Matteo Garrone
tt1850394,5,2015-08-15,Les seigneurs,https://www.imdb.com/title/tt1850394/,movie,5.3,97,2012,"Comedy, Sport",3237,2012-09-26,Olivier Dahan
tt1853728,8,2015-01-19,Django Unchained,https://www.imdb.com/title/tt1853728/,movie,8.4,165,2012,"Drama, Western",1287931,2012-12-11,Quentin Tarantino
tt0185481,6,2001-04-12,Meikyû monogatari,https://www.imdb.com/title/tt0185481/,movie,7.1,50,1987,"Animation, Adventure, Fantasy, Horror, Sci-Fi",2782,1987-09-25,"Rintaro, Katsuhiro Ôtomo, Yoshiaki Kawajiri"
tt1856010,8,2014-03-31,House of Cards,https://www.imdb.com/title/tt1856010/,tvSeries,8.7,51,2013,Drama,449468,2013-02-01,
tt0185906,9,2007-03-30,Band of Brothers,https://www.imdb.com/title/tt0185906/,tvMiniSeries,9.4,594,2001,"Action, Drama, History, War",350980,2001-09-09,
tt0186508,8,2001-06-10,Buena Vista Social Club,https://www.imdb.com/title/tt0186508/,movie,7.6,105,1999,"Documentary, Music",15974,1999-02-17,Wim Wenders
tt0186566,8,2001-06-10,Space Cowboys,https://www.imdb.com/title/tt0186566/,movie,6.4,130,2000,"Action, Adventure, Thriller",71334,2000-08-01,Clint Eastwood
tt0187078,6,2001-01-17,Gone in Sixty Seconds,https://www.imdb.com/title/tt0187078/,movie,6.5,118,2000,"Action, Crime, Thriller",253748,2000-06-05,Dominic Sena
tt0187393,3,2001-09-10,The Patriot,https://www.imdb.com/title/tt0187393/,movie,7.2,165,2000,"Action, Drama, History, War",246309,2000-06-27,Roland Emmerich
tt0188246,6,2000-08-13,Trafic d'influence,https://www.imdb.com/title/tt0188246/,movie,4.4,95,1999,Comedy,505,1999-03-31,Dominique Farrugia
tt1890377,3,2014-08-09,Bienvenue à bord,https://www.imdb.com/title/tt1890377/,movie,5.5,95,2011,Comedy,1493,2011-10-05,Eric Lavaine
tt0189142,7,2001-02-21,"Le temps retrouvé, d'après l'oeuvre de Marcel Proust",https://www.imdb.com/title/tt0189142/,movie,6.7,169,1999,"Drama, Romance, War",2154,1999-05-16,Raoul Ruiz
tt0189475,8,2000-04-08,Le derrière,https://www.imdb.com/title/tt0189475/,movie,5.6,102,1999,Comedy,499,1999-04-28,Valérie Lemercier
tt1895587,7,2017-09-02,Spotlight,https://www.imdb.com/title/tt1895587/,movie,8.1,129,2015,"Biography, Crime, Drama",394852,2015-09-03,Tom McCarthy
tt0189630,8,2009-09-12,Kadosh,https://www.imdb.com/title/tt0189630/,movie,6.8,110,1999,Drama,1674,1999-05-31,Amos Gitai
tt0189916,3,2001-07-12,Peut-être,https://www.imdb.com/title/tt0189916/,movie,5.8,109,1999,"Comedy, Drama, Sci-Fi",1497,1999-11-10,Cédric Klapisch
tt1899353,7,2012-06-30,Serbuan maut,https://www.imdb.com/title/tt1899353/,movie,7.6,101,2011,"Action, Thriller",183539,2011-09-08,Gareth Evans
tt0189998,7,2001-11-30,Shadow of the Vampire,https://www.imdb.com/title/tt0189998/,movie,6.9,92,2000,"Drama, Horror",39137,2000-05-15,E. Elias Merhige
tt0190138,7,2001-12-03,The Whole Nine Yards,https://www.imdb.com/title/tt0190138/,movie,6.7,98,2000,"Comedy, Crime",107021,2000-02-17,Jonathan Lynn
tt0190332,8,2001-06-19,Wo hu cang long,https://www.imdb.com/title/tt0190332/,movie,7.8,120,2000,"Action, Adventure, Fantasy, Romance",246838,2000-05-18,Ang Lee
tt0190590,9,2001-05-29,"O Brother, Where Art Thou?",https://www.imdb.com/title/tt0190590/,movie,7.7,107,2000,"Adventure, Comedy, Crime, Music",274486,2000-05-13,"Joel Coen, Ethan Coen"
tt0191037,7,2001-04-12,Circus,https://www.imdb.com/title/tt0191037/,movie,5.6,95,2000,"Crime, Drama, Thriller",2125,2000-05-05,Rob Walker
tt1911553,6,2015-01-19,Comme un chef,https://www.imdb.com/title/tt1911553/,movie,6.6,84,2012,"Comedy, Drama",15710,2012-01-21,Daniel Cohen
